Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
57459,-0.631042,1.63727,0.674443,1.78485,0.208656,-1.13308,0.57596,-0.0706698,-0.983726,-0.588067,0.501257,0.172521,0.925637,-1.39986,1.6641,-0.255662,1.63832,0.752013,1.03714,0.159182,0.087043,0.397195,-0.251648,0.626986,-0.236087,-0.211471,-0.188633,-0.139809,1.00,0
122048,1.80194,-0.331239,-2.03623,0.124487,0.848807,0.784174,-0.220849,0.360392,0.938012,-0.851435,1.15749,0.49372,-1.1424,-1.14541,0.105086,-0.416027,1.59622,-0.439273,-0.446129,-0.211576,-0.14594,-0.232719,0.147808,-1.7834,-0.274631,0.0217104,0.0249816,-0.0392034,57.00,0
51496,-0.335798,1.04388,0.647697,0.14375,-0.348116,-1.07842,0.358727,0.268671,-0.497604,-0.568245,-0.750766,-0.225566,-0.495988,0.644908,0.68034,0.208779,-0.179655,-0.0625837,-0.126037,-0.223549,0.137938,0.246131,-0.0191388,0.392543,-0.263459,0.293392,-0.117813,-0.0322629,9.99,0
76274,-1.3703,-0.108342,0.00237311,-0.593384,-1.40564,-0.424782,1.79355,0.305141,-0.489988,-0.913067,0.77031,0.330715,-1.20589,0.77409,-1.24177,0.22151,-0.212465,0.0924146,-0.171945,0.674374,0.34173,0.296213,0.911054,0.548051,-0.400331,0.796834,0.0420217,0.179022,398.70,0
105923,-0.0412702,0.896086,-2.03573,-1.9603,3.7099,2.78171,0.959344,0.530987,0.733777,-0.825621,0.800453,-2.62315,1.16893,2.3619,-0.494101,-0.7684,0.248836,-0.229055,-0.462261,-0.0443345,0.0939157,0.610703,-0.199215,0.694214,-0.295993,0.0705205,0.387745,0.256113,0.77,0
64539,-1.01833,-4.39823,-0.61609,-0.552358,-2.18824,0.448204,0.589857,0.0206003,1.75499,-1.53348,1.02636,0.773315,-1.04331,0.482457,1.18981,-0.211751,-0.0636127,0.737972,0.370592,2.17449,0.854974,0.052372,-1.12864,-0.195881,-0.0386706,0.027804,-0.168194,0.204483,1156.00,0
36542,1.07061,0.0302606,0.248245,1.23142,0.0365162,0.343126,0.0150683,0.137581,0.0391964,0.0247709,0.877115,1.14768,-0.0815532,0.237578,-0.77365,-0.428291,-0.110571,-0.375473,0.0342921,-0.0858918,-0.0477135,-0.0188717,-0.151077,-0.301828,0.665377,-0.313337,0.0288766,0.00922537,46.99,0
27119,-2.52989,-2.31607,0.0274501,3.22721,1.68536,0.603068,0.891929,0.31494,-1.66259,0.837537,0.0508311,-0.347872,-0.112015,0.795803,0.770005,0.0843584,-0.362176,0.740237,1.13917,1.93491,0.512115,0.0492291,1.41465,-1.3865,-0.0692797,0.242892,0.158621,0.287484,526.19,0
67944,-0.94988,-0.617506,3.22995,-1.36443,-0.98741,0.697546,-1.07856,0.62362,-0.194386,-0.369855,0.680361,0.308325,-0.488074,-1.24812,-2.38318,0.556193,0.796729,-1.25574,0.355669,0.0629036,0.299944,1.03503,-0.320334,0.289773,0.361072,-0.130041,0.105554,0.0615754,2.00,0
172512,-0.83362,1.0321,0.617043,0.704964,1.12083,0.0782437,1.68879,-0.378657,-0.930419,0.177682,0.638474,-0.101879,-1.16584,0.55039,-0.673002,-0.980829,-0.109112,0.298322,1.30014,-0.031416,0.0435148,0.313916,-0.617606,0.773628,1.0369,-0.292495,-0.364306,-0.15945,78.00,0
33226,-0.608651,0.898721,1.72801,0.42756,0.409615,-0.870445,0.875029,-0.414739,-0.611541,-0.294467,0.0640083,0.193748,0.989438,-0.742255,1.23707,-0.0237309,0.11181,-0.160065,0.682529,0.167631,-0.240463,-0.493615,0.0671148,0.363675,-0.222457,0.137471,-0.195712,-0.115858,1.98,0
70943,0.760978,-1.01249,1.02324,0.279463,-1.21973,0.354067,-0.574474,0.26739,0.878449,-0.417357,1.3438,1.52569,0.0548427,-0.314543,-0.765039,-0.261369,0.241604,-0.646198,0.260454,0.27552,-0.0291028,-0.227309,-0.0397687,0.312728,-0.0543019,0.922402,-0.0536992,0.0347193,189.68,0
48297,1.0655,0.255228,1.49236,2.74076,-0.4771,0.729929,-0.504039,0.243018,0.0328549,0.346909,-0.67076,1.02727,1.15983,-0.736532,-0.784545,-0.0106539,0.0121222,-1.04817,-0.977314,-0.116919,-0.156469,-0.1482,0.0746229,0.107899,0.288427,-0.0664716,0.0666199,0.0340954,6.53,0
27146,0.0962901,0.649109,0.306262,0.377864,0.337841,0.119739,0.151469,0.325956,0.251448,-0.653139,1.09196,0.664065,-0.301585,-1.5329,-0.948928,0.0874072,0.979621,0.317749,-0.0341758,0.0465201,-0.0764289,0.11443,0.0135067,-0.379198,-0.344007,0.3202,0.23655,0.00313195,12.31,0
27154,0.929785,-0.124203,0.318651,1.2887,0.0357925,0.648278,-0.000565729,0.242611,-0.00713962,-0.0410644,1.42204,1.39808,-0.0580257,0.275902,-0.548372,-0.822624,0.290178,-0.944363,-0.469392,-0.0449457,0.0266575,0.146364,-0.113114,-0.257697,0.535865,-0.309378,0.039366,0.0161772,85.00,0
140497,2.12254,-1.03547,-2.93691,-2.00051,2.0061,2.98759,-0.696627,0.634874,-0.858897,0.855282,0.254035,-0.510748,0.00737841,0.365218,0.658306,0.783604,0.11841,-1.88991,0.526453,0.138745,0.0783705,-0.0536105,0.210449,0.703185,-0.0466074,-0.299132,-0.0381178,-0.0599922,63.00,0
112103,2.03711,-0.353701,-1.50463,0.224373,0.319188,0.0332103,-0.116823,-0.00505374,1.00812,0.0234871,-0.42646,0.553304,-0.660155,0.337154,-0.971382,-0.188256,-0.64031,0.477654,0.794781,-0.244686,0.077755,0.48392,-0.122511,-1.13086,0.348411,-0.0894708,-0.00850769,-0.0784904,14.99,0
62965,-7.30051,-14.1987,-3.73294,4.11376,-5.03066,2.40096,4.77231,-0.578912,0.243395,-2.07269,1.34445,0.645086,-0.583185,1.19438,1.14005,0.56639,0.183982,0.676369,-2.06939,8.58418,2.8124,-1.6083,-3.8091,-0.0328895,-1.46102,0.0513544,-0.78416,0.759299,4337.00,0
146561,0.873843,-2.661,-1.3705,-0.706186,-1.37572,-0.488998,0.166555,-0.172379,1.98256,-1.00269,-0.833872,0.207931,-0.68253,0.260826,1.27068,0.0245549,-0.308634,0.022476,0.430221,1.03964,0.156733,-0.832404,-0.12371,0.738968,-0.731694,-0.253892,-0.124931,0.0703741,621.28,0
119888,2.35214,-1.25036,-1.31773,-1.75122,-0.633941,-0.167385,-0.985789,-0.216033,-1.38205,1.53216,-1.39352,-0.397987,1.73059,-0.676824,-0.211845,-0.514316,0.233943,-0.126108,0.0647949,-0.324018,-0.201335,-0.0187171,0.170726,0.0394869,-0.0297146,-0.152189,0.0140251,-0.0494148,15.00,0
58443,-2.65334,1.94304,-0.205154,0.599171,-0.623255,0.452108,-1.84796,-1.26295,-1.55764,-1.22113,1.04106,1.43156,0.496387,1.09386,0.847861,0.500742,0.899501,0.241368,0.837804,0.365143,-1.22627,-0.0689203,0.0918727,-0.33246,-0.457533,0.190159,-0.670805,-0.126927,1.78,0
67577,-0.550575,0.272384,2.06202,-1.51356,-0.364579,-0.0509243,0.0226491,0.179596,-1.81329,0.153384,1.61039,-0.0563815,0.138728,-0.0662425,0.172714,0.983999,0.311875,-1.37226,0.801418,0.168463,0.0400391,-0.0640178,-0.132626,-0.0062876,0.048317,-0.434845,0.0618561,0.0574579,10.00,0
55471,-0.598879,0.98548,-0.126184,-1.24051,2.40157,3.52753,-0.158224,0.155543,-0.453572,-0.178413,-0.188683,-0.183097,-0.0776457,0.317641,1.02339,0.532457,-0.827455,0.111328,0.371433,0.0502771,0.480494,-1.16421,0.0522492,0.968973,-0.0174502,0.0927287,0.30286,0.121837,0.99,0
49029,-0.531455,0.78602,1.20531,0.877686,-0.0935828,-0.68073,1.15326,-0.336084,-0.0926566,0.301626,-0.679372,-1.07808,-1.57245,0.373779,1.2526,-0.318612,-0.226687,0.278046,0.423485,0.0825591,0.0417643,0.396365,-0.000878688,0.350106,-0.242215,-0.346512,0.152989,-0.0267817,80.00,0
163414,0.115704,0.814808,-0.452354,-0.508626,0.681808,-0.831747,0.804228,0.0575137,0.337143,-0.772269,-1.04746,-1.45989,-2.58433,-0.494406,0.0894556,0.384559,0.583202,0.00277247,-0.298854,-0.136764,-0.358299,-1.01678,0.155567,0.498505,-0.525144,0.123454,0.206004,0.0793158,9.99,0
43102,-0.592567,1.46904,1.65557,2.52756,0.00299601,0.284105,0.302319,0.335831,-1.15083,1.39187,0.55884,-1.05401,-2.16429,0.823493,0.871145,0.398047,-0.272574,0.76174,1.25242,0.266393,-0.223842,-0.635735,-0.022758,-0.099002,-0.425243,-0.0251045,0.470333,0.24239,2.44,0
63089,-0.32752,1.50902,0.679289,1.24957,0.356647,0.188793,0.0803502,-1.73161,-0.666022,0.213319,-0.982852,0.278309,1.30098,0.170428,1.49941,-0.455757,-0.073485,0.371903,1.62544,-0.138181,1.61961,-0.0865084,-0.0342601,-0.428234,-0.0585584,-0.105839,0.209703,0.0932467,0.79,0
75479,-2.44589,2.80923,-0.345186,1.3505,-0.979454,0.976766,-2.92442,-5.17514,-0.916844,-1.96274,-1.24953,0.63019,-0.0957942,-0.233761,0.268006,0.0472885,2.24297,0.70011,1.64289,1.06203,-1.75509,0.469957,0.314687,-0.20633,-0.0799023,0.624056,-0.413474,0.0724758,12.31,0
51833,1.10235,-0.601208,1.19927,1.65203,-1.11006,0.797484,-1.02769,0.47893,2.0674,-0.30888,-2.67522,-1.02496,-3.01397,-0.448446,-1.3215,-0.237991,0.236202,0.207379,0.613348,-0.276152,-0.256334,-0.452075,-0.142777,-0.507517,0.540676,-0.263036,0.0727671,0.0267344,37.79,0
153049,-1.42561,-1.8173,-2.72192,-0.93317,2.17001,-2.31155,0.340751,-0.0605236,-1.54052,0.525551,-2.43645,-0.418853,0.453194,0.969782,-1.01233,-1.86448,-0.230923,1.21804,-0.696753,0.235412,0.323359,0.653929,0.155368,-0.924633,-1.14748,0.709613,0.383705,-0.0234641,107.75,0
135877,1.74915,-1.19643,0.767484,1.01233,-1.77095,0.418811,-1.47111,0.36648,2.90081,-0.506435,-1.91434,0.473646,-0.934908,-1.08214,-1.28572,-0.357856,0.132985,0.237778,0.213787,-0.176931,0.136322,0.819109,0.0817468,0.0811438,-0.236639,-0.162803,0.0943162,-0.0147381,73.00,0
52289,-0.471271,0.907521,1.85944,0.111662,0.127509,-0.53632,0.967835,-0.284998,-0.0628026,-0.29875,-0.576683,0.553415,0.794834,-0.585905,-0.497832,-0.548753,-0.099926,-0.675198,0.383556,0.237546,-0.223483,-0.16989,-0.189657,0.449146,-0.00760174,0.207116,0.159355,-0.0467859,12.20,0
121908,1.95317,-0.497317,-2.25572,-0.487671,1.96954,3.6449,-1.17268,1.01668,0.964855,-0.469015,0.220945,0.0653783,-0.0655539,-1.27603,1.09536,0.70985,0.364189,0.541841,-0.682153,-0.0517946,0.181481,0.599461,0.126915,0.6597,-0.182822,0.662312,0.00864654,-0.0251049,20.00,0
134181,2.17412,-1.57552,-3.96476,-2.56433,2.05312,2.66801,-0.406418,0.347258,-2.28281,1.71382,-0.168808,-0.932557,0.0788304,0.502667,-0.265253,-1.50874,0.72646,-0.52665,-0.173462,-0.168227,0.183194,0.716521,-0.208803,0.768742,0.650939,0.310265,-0.071508,-0.0748228,126.40,0
146570,-0.818874,1.031,0.660092,4.45948,0.0485193,2.64145,-1.33034,1.68557,-1.67614,1.19176,0.358639,0.00755798,-0.644308,0.852254,0.8626,-0.22374,0.962252,-0.150727,0.140431,-0.183942,0.460907,1.14325,-0.040995,-1.42273,-0.516387,0.616179,-0.266495,-0.26042,22.68,0
39903,1.13054,0.649614,0.370017,2.37782,0.285462,-0.328989,0.506687,-0.229118,-1.11107,0.592514,-0.595089,0.711496,1.69963,0.0682794,0.251109,0.732409,-0.834306,-0.859291,-0.563441,0.0656475,-0.474504,-1.52052,0.14061,-0.16202,0.238822,-0.467304,-0.0184569,0.0355099,55.37,0
59273,-0.898071,1.10588,0.852268,1.08829,-0.1228,0.802011,0.255888,0.484668,-0.128422,-0.435351,-1.58305,0.116323,0.175377,0.0396632,0.176286,-0.866093,0.497601,-0.244584,1.10248,-0.174126,0.0799712,0.40327,-0.173732,-0.732666,-0.0116282,-0.152844,-0.14864,0.0499571,59.98,0
79668,-0.535862,-0.286993,1.58403,-2.0497,-0.721611,0.0807469,0.0863663,0.224472,-1.07146,0.00354506,0.181384,-1.21587,-1.21694,-0.0676428,-0.245215,2.1411,-0.666303,-0.137227,0.315702,0.191376,0.258784,0.319362,0.0158403,-0.558615,-0.180273,-0.46509,0.0678281,0.114866,104.97,0
132507,-0.133082,-0.261534,-1.9429,-0.784002,1.72276,-1.65812,1.66319,-0.418928,-0.410093,-0.30769,0.131992,0.0112504,-1.41908,1.27689,-1.32943,-0.729982,-0.544017,0.283925,0.189296,0.0758086,0.676345,1.68879,0.263597,-0.34763,-1.10701,0.0988372,0.205821,0.327248,127.00,0
87202,2.10691,-0.055489,-1.3782,0.227106,0.288465,-0.685444,0.177045,-0.279667,0.540941,0.0559043,-1.31358,0.387261,0.531492,0.168204,0.105965,0.042299,-0.52763,-0.751741,0.358687,-0.183986,-0.329417,-0.788008,0.248655,-0.766063,-0.200525,0.247097,-0.0663818,-0.0674551,1.98,0
124427,1.79867,-0.248615,-2.4784,0.103014,1.45954,1.0606,0.165073,0.253851,0.101057,-0.382883,1.27126,0.817215,-0.0470999,-0.553835,0.166447,-0.382909,1.01388,-0.887559,-0.569215,-0.0533754,-0.0661512,-0.173304,0.119157,-1.00882,-0.191148,0.477359,-0.0492031,-0.0498047,87.53,0
113284,1.99754,-0.246229,-0.553079,0.113538,-0.0675416,0.272571,-0.543806,0.111347,0.848251,-0.0341335,0.684693,1.69811,1.36739,-0.133506,-0.111477,0.486342,-1.05223,0.32598,0.388382,-0.105279,-0.153496,-0.284451,0.331854,0.26824,-0.33475,-0.651583,0.0353779,-0.0368397,0.12,0
168364,2.01487,0.174192,-1.9239,0.364759,0.593047,-0.797247,0.30881,-0.201903,0.0293288,-0.230927,1.36696,1.01575,0.254739,-0.697811,-0.646509,0.301077,0.404184,0.156521,0.239662,-0.107138,-0.167032,-0.396855,0.213837,0.699716,-0.085669,0.307292,-0.0788921,-0.0419322,13.48,0
136942,2.0152,0.0880515,-1.61123,0.349688,0.356912,-0.669148,0.0713077,-0.0871023,0.260811,-0.202764,1.25388,0.758251,-0.314062,-0.584179,-0.480049,0.470696,0.30582,0.158988,0.272977,-0.163962,-0.302502,-0.820048,0.352046,0.66274,-0.32273,0.143256,-0.0683227,-0.0389726,3.59,0
61307,1.15966,-0.0319076,0.53733,0.528087,-0.570209,-0.377949,-0.29499,0.217422,0.167944,0.136776,1.43583,-0.19521,-2.46831,1.00226,0.858267,0.271108,-0.170196,-0.238385,-0.246552,-0.291731,-0.195634,-0.695955,0.211296,0.146495,-0.0018099,0.103135,-0.0332316,0.0016657,0.89,0
132705,-0.907859,1.38264,-1.85589,-1.50731,1.5452,-0.46782,1.11231,0.206704,-0.354893,0.00746321,-0.293606,0.101084,-0.610655,1.11715,-0.652082,-0.0865874,-0.825349,0.463912,0.476252,-0.134704,0.241572,0.754852,-0.164178,-0.32332,-0.133336,0.0939742,0.13307,0.228004,6.16,0
95514,1.11203,-0.931122,-0.0861443,4.16128,0.282025,2.73013,-0.591481,0.594941,1.35961,0.55584,-0.42696,-2.41392,1.47374,1.03136,-1.44014,0.136087,0.863846,-1.35826,-2.47986,0.254913,-0.146166,-0.652764,0.19312,-0.680593,-0.772857,-0.297649,-0.0143316,0.0176408,332.92,0
114392,0.442063,-3.59801,-1.9972,0.383097,-1.65605,-0.586964,0.674017,-0.545426,-0.379176,0.473486,-1.21646,0.122306,0.898813,0.0545893,0.124875,-1.42834,-0.142357,1.43172,-1.21595,1.24274,0.532375,0.229123,-0.781394,0.0137443,-0.258664,0.880204,-0.208979,0.0920135,903.50,0
130128,-2.50719,2.83422,-1.64237,-1.13372,0.149691,-1.07693,0.805228,0.0998032,2.47934,2.81285,-0.708921,-1.09889,-2.01516,-1.48969,0.170451,0.144503,0.359268,-0.178074,-0.561699,1.3156,-0.760385,-1.19415,0.219704,0.53084,0.045234,0.110788,0.888732,0.311191,10.71,0
90371,-0.859326,0.435789,1.55963,-1.02188,-0.388974,-0.046067,1.08855,-0.250585,2.25729,-1.21061,0.202475,-3.13307,0.383051,1.29064,0.0806234,0.0571266,-0.00140376,0.714051,-1.05733,-0.0726775,0.037385,0.667622,-0.0443315,0.99611,0.108552,-0.633676,0.139304,-0.0777983,151.86,0
47432,1.08565,0.131983,1.7139,2.85714,-1.2336,-0.206945,-0.674611,0.238114,0.364995,0.549068,-0.805246,-0.678751,-1.9757,8.80241e-05,-0.132003,0.555106,-0.11123,-0.139171,-1.03041,-0.303226,-0.0730806,-0.152897,0.133634,0.854145,0.16111,-0.0696625,0.0310304,0.0370177,0.76,0
58580,-0.115307,0.39058,-0.927238,0.400895,1.93319,4.1789,-1.27487,-1.81175,-0.877745,-0.491892,-0.239209,0.0882075,-0.170278,1.01038,1.50113,0.289238,-0.504667,0.582923,0.565831,1.07305,-1.13376,0.339752,-0.258173,1.01563,0.879646,-0.12203,0.102995,0.276284,144.00,0
1231,1.29149,-0.558409,-0.0694313,-0.552987,-0.874039,-0.859103,-0.564419,-0.127672,-0.595078,0.159956,-0.468764,-1.30584,-0.409489,-1.20957,1.10339,1.80201,0.887129,-0.585729,0.481454,0.222151,0.0483298,-0.123739,-0.11522,-0.217122,0.381295,-0.256335,0.0108823,0.0511445,79.90,0
39660,-1.95434,-1.11527,1.96712,2.30454,1.86684,-0.689481,-1.26865,0.33198,-0.682931,0.765181,1.07889,0.689172,-0.359528,0.00639653,-0.824153,-0.471305,0.45188,-0.484661,0.755513,-0.300803,0.0106633,0.353574,-0.368238,0.352368,-0.644364,1.0804,0.24535,0.0324385,3.79,0
78610,1.20199,0.142546,0.601539,0.561546,-0.59872,-0.805431,-0.0944303,-0.0230727,-0.0991942,0.127877,1.51979,0.670606,-0.660505,0.618383,0.410296,0.47975,-0.550587,-0.00868482,0.0992894,-0.143216,-0.202023,-0.664447,0.159394,0.50695,0.13107,0.067311,-0.0382328,0.00910964,1.98,0
153929,-0.0653866,0.297277,0.0130573,-1.99685,-0.184783,-1.06281,0.401822,-0.211371,-1.15395,0.801071,0.882033,-0.543871,-0.583087,0.118475,-0.740136,1.06982,-0.168378,-0.65785,0.461553,0.0552453,0.536078,1.48621,-0.244101,0.113609,-0.0669452,-0.0359883,0.00907594,0.0719243,15.00,0
31644,-0.994574,0.533083,1.48389,0.974124,0.320667,0.170763,0.573457,0.412968,-0.687017,0.103748,0.775847,-1.11678,-3.21164,1.24428,1.1795,-0.193756,0.0937623,0.166082,1.07633,0.259368,-0.369305,-1.39792,0.215703,-0.472708,-0.0205962,-0.597833,0.274884,0.136513,83.46,0
57690,-0.601309,-0.262739,2.31543,-1.17158,-0.59236,0.212259,-0.528915,0.240312,-0.488309,-0.164117,-1.78239,-1.12878,-0.357136,-0.960169,-0.705801,0.864804,0.482209,-1.0194,1.4869,0.212481,0.0148907,0.0738978,-0.326154,-0.44218,0.403152,-0.157614,0.0794221,0.0676063,15.00,0
164718,0.344164,-0.56845,1.70313,0.0438282,-1.35617,1.27891,-1.16151,0.433761,-0.288473,0.696825,0.376412,0.208098,0.42266,-1.04863,-0.834728,-0.112305,1.24388,-0.334928,3.82891,0.503506,0.357986,1.33197,0.196523,0.839669,-1.38303,0.0660154,0.351539,0.264474,52.52,0
127343,-4.24589,-2.78439,-1.33453,0.791113,1.66852,-1.15272,2.83394,-0.996995,-0.912012,-0.281275,0.303779,-0.422659,-1.53272,1.04179,-1.00044,0.119859,-0.877021,0.25155,-0.217636,-1.85586,-0.260338,0.709891,-1.72075,-0.109145,1.6111,-0.0956206,0.882582,-0.384411,800.00,0
44674,-0.563537,0.983501,1.10641,-0.113622,0.201156,-0.490842,0.580142,0.0805735,-0.484887,-0.221004,1.11827,0.232846,-0.402039,-0.189644,0.287227,0.692758,-0.342906,0.521764,0.332737,0.0875427,-0.225124,-0.67547,0.0112183,-0.063204,-0.158653,0.0659733,0.110888,0.080553,15.98,0
20023,1.12841,-0.380881,1.11363,-0.628591,-1.02097,-0.100834,-0.842917,0.169122,2.86244,-1.32429,2.57188,-1.04628,1.23149,1.57106,0.0978165,-0.61487,0.70236,0.471587,0.205421,-0.188862,-0.0662208,0.267848,0.0114789,0.181395,0.335283,-0.725927,0.0762989,0.0187503,11.85,0
79433,-1.31414,1.0059,1.56277,-1.95445,-0.877279,-0.556039,-0.459562,-1.36309,1.49375,-1.52715,-0.779583,0.707021,-0.107251,-0.179298,0.449379,-0.206722,-0.283754,0.291023,-0.173789,-0.552044,1.63955,-0.0338469,0.0759186,0.367198,-0.146967,-0.944026,-0.15944,-0.114448,1.00,0
134814,-1.95574,1.78378,1.10203,1.10058,-0.545975,0.0741773,-0.0226067,0.879782,-0.130488,-0.456504,-1.34892,1.11767,0.936686,-0.0442736,-0.917642,-0.808022,0.679325,-0.773757,1.20825,0.070657,-0.465685,-1.23444,-0.108028,-0.0535141,0.479571,-0.802984,-0.0423501,0.0784973,20.97,0
60496,-2.57319,2.21806,0.626278,-1.90209,0.372946,0.0838758,-0.0542297,-4.66898,1.57908,1.66055,-0.935184,-0.430203,-0.351946,-0.80645,0.565836,0.35793,-0.977834,-0.21353,-0.480936,-0.197849,3.43239,-1.5318,0.219087,-0.501557,-0.0746194,0.694149,-0.472745,-0.788122,0.77,0
47492,-0.412717,0.883816,1.69143,2.97811,-0.326557,1.54414,-0.861962,1.05991,-0.88115,0.550788,0.953201,0.902137,0.102824,0.19988,-0.00579899,-0.389663,0.606888,-0.189675,0.396144,-0.0924945,0.275306,0.910519,0.28034,-0.281648,-1.67094,0.0112811,0.23805,0.175215,0.00,0
162796,2.01091,0.167876,-1.59074,0.327567,0.497676,-0.552186,0.132902,-0.125996,0.084844,-0.244485,1.49373,1.39071,0.840601,-0.809729,-0.559194,0.360211,0.292778,-0.0693485,0.197145,-0.0990725,-0.284875,-0.702432,0.345195,0.634813,-0.296854,0.145229,-0.0572909,-0.0374174,1.98,0
154582,2.13079,-1.29428,-1.9207,-1.89588,1.29719,3.66881,-1.61645,0.951101,-0.0316794,0.751877,-0.0469928,-0.425862,0.128305,-0.301174,0.583451,1.07353,0.0466021,-1.28191,0.314843,0.0697972,0.327416,0.8988,0.165816,0.742015,-0.114255,-0.0682866,0.0284232,-0.0525756,21.99,0
117814,1.26199,-1.53079,-1.69828,0.131462,-0.073363,0.208816,0.313165,-0.0302578,0.339029,0.059317,0.444276,0.529318,-0.188202,0.657291,0.398794,0.900472,-1.04016,0.0292831,0.41803,0.676675,-0.213161,-1.65621,0.125927,-0.158159,-0.810159,-0.0215387,-0.155513,0.0114371,418.49,0
133968,0.249331,0.955785,-0.53262,-0.895624,1.62289,0.07866,1.11049,-0.16571,-0.264948,-0.490306,0.619672,0.792932,1.06946,-1.27809,-0.918677,0.567933,-0.278447,0.292699,0.283821,0.183842,-0.376689,-0.732489,-0.0629152,-0.283031,-0.352613,0.116967,0.0644541,-0.155333,2.28,0
29744,-1.62466,1.78141,0.531175,-1.74402,-0.121312,-0.702277,0.476463,0.0603049,1.25194,1.17675,-1.02261,-0.065368,0.453037,-0.614543,0.629378,0.750864,-1.06768,-0.232258,-0.630332,0.837573,-0.332831,-0.519227,-0.0603708,-0.431507,0.1765,0.800639,0.804085,0.423411,1.42,0
145966,1.33844,-0.857272,-3.19534,1.35393,1.15495,-0.632451,1.696,-0.688446,-0.476383,0.157089,-1.37388,0.488023,1.15271,0.711158,-0.322885,-0.617034,-0.56673,-0.248666,-0.139912,0.694366,0.520972,0.758765,-0.672293,0.136021,0.882457,-0.234617,-0.132818,-0.00221756,431.00,0
131689,-1.30585,0.335142,0.412877,1.00704,0.701908,-0.605988,2.51863,-0.837532,-1.19965,-0.140134,-0.586137,-0.174186,0.530058,0.343085,0.737808,-0.745387,-0.269771,-0.206633,0.793756,0.0498345,-0.0428398,0.1867,-0.494995,0.0231163,0.994589,-0.318185,-0.0227677,-0.284458,312.00,0
129327,-0.243592,-4.02004,-2.15369,1.01862,-0.47268,2.24481,0.712589,0.336929,0.759896,-0.494418,0.691473,1.01965,-0.254011,0.449338,0.150609,-0.230029,0.0822771,-1.08993,-0.69066,1.95294,0.322339,-1.384,-0.472336,-0.93802,-1.11683,-0.184663,-0.190682,0.12744,1106.04,0
87953,-3.45754,2.22011,-1.27611,-2.77134,-0.248299,-1.1955,-0.0345537,1.28139,0.644395,0.28375,0.489886,0.999087,-0.570832,0.919628,-1.06769,0.769849,-0.582947,-0.280901,-0.655795,-0.0238974,-0.401255,-0.829544,0.42572,0.738631,0.3353,0.366966,0.509433,0.237061,1.00,0
147320,-0.978582,1.58602,1.77868,4.30128,-0.191238,1.61641,0.152515,0.904876,-2.15103,1.20301,0.265609,-0.174467,-0.621302,0.557036,-0.330885,0.182867,0.310049,0.385833,1.83053,0.430753,-0.311494,-1.0965,0.222513,0.661972,-0.052185,0.0266731,0.186976,0.101863,94.58,0
41675,-0.309286,0.913818,1.4676,0.790217,0.298136,-0.0563764,0.710457,0.0588591,-0.286477,-0.556163,-0.67122,0.296772,-0.0601201,-0.0781698,-0.321951,-0.818347,0.267227,-0.830131,-0.225287,-0.136006,-0.0310182,0.122289,-0.207016,0.0857451,0.232209,-0.352692,0.0671942,0.02108,5.00,0
131134,2.15399,-0.838542,-1.28663,-0.941386,-0.722589,-1.19347,-0.461716,-0.236294,-0.636762,1.07571,0.975082,-0.471861,-0.974477,0.44805,-0.262546,1.10127,-0.00600315,-0.705064,0.681077,-0.0728246,0.485021,1.30992,-0.0110348,0.110237,0.121069,0.0457707,-0.0518098,-0.0751875,25.00,0
163490,0.0507779,0.815649,0.254409,-0.593314,0.373371,-1.10999,0.956518,-0.161156,0.0725743,-0.387875,-1.10812,-0.276577,-0.720476,0.255947,-0.317604,-0.0408121,-0.388514,-0.63801,-0.0553795,-0.0874179,-0.273971,-0.643256,0.0675888,-0.0512873,-0.50672,0.144634,0.242755,0.0950866,1.79,0
47950,1.12854,0.0260965,1.28905,1.2752,-0.692452,0.291594,-0.579909,0.173178,0.731702,-0.272047,-0.39175,1.11938,1.05055,-0.540142,0.315145,-0.264506,-0.0292825,-0.640836,-0.573862,-0.118272,-0.0285163,0.231065,0.0211074,0.112524,0.380719,-0.382031,0.0975137,0.0355303,0.01,0
68129,1.40352,-0.296961,-0.214027,-0.711625,-0.395732,-0.915746,-0.0651423,-0.304148,-1.24301,0.624938,0.0897341,-0.228023,0.670466,0.0297362,0.61254,0.407771,0.653365,-2.11972,0.272726,0.07274,0.2253,0.644357,-0.142439,0.145175,0.739183,-0.0577331,-0.0089358,7.3533e-05,15.00,0
156050,-1.84665,1.75154,-2.15198,0.362851,0.820535,-0.888122,-1.69397,-5.33867,-0.402962,-2.39077,-0.261299,-0.31159,-1.12855,-1.60856,0.884505,0.969635,2.23191,1.52569,-0.795079,0.898705,-2.34312,1.5062,0.0159111,-0.254962,-0.629148,-0.235483,-0.363932,-0.0956996,1.00,0
124599,-0.422977,1.0013,0.825522,-0.988274,0.569853,-0.272539,0.610232,-0.0684299,0.796285,-0.835424,-0.439726,0.0764678,0.506211,-1.86756,0.507402,0.502137,0.200036,0.258984,-0.400928,0.294927,-0.364454,-0.626788,-0.0655863,0.476389,-0.103819,-0.302602,0.232649,-0.0478878,2.99,0
